,tractid,state,county,tract,POP00,NHWHT00,NHBLK00,NTV00,ASIAN00,HISP00,HAW00,INDIA00,CHINA00,FILIP00,JAPAN00,KOREA00,VIET00,MEX00,PR00,CUBAN00,HU00,VAC00,OHU00,A18UND00,A60UP00,A75UP00,AGEWHT00,A15WHT00,A60WHT00,AGEBLK00,A15BLK00,A60BLK00,AGEHSP00,A15HSP00,A60HSP00,AGENTV00,A15NTV00,A60NTV00,AGEASN00,A15ASN00,A60ASN00,FAMILY00,FHH00,OWN00,RENT00,GlobD00,GlobG00,percent_white00,percent_black00,percent_asian00,percent_hispanic00,percent_indian00,percent_chinese00,percent_filip00,percent_japan00,percent_korean00,percent_viet00,percent_mex00,percent_pr00,percent_cuban00,percent_vacant_housing00,percent_occupied_housing00,percent_under18_00,percent_60andup_00,percent_75andup_00,percent_owneroccupied_00,percent_renteroccupied_00,percent_non-white00,POP00SF3,FB00,NAT00,N10IMM00,AG5UP00,OLANG00,LEP00,AG25UP00,HS00,COL00,AG15UP00,Mar-00,WDS00,CLF00,UNEMP00,DFLABF00,FLABF00,EMPCLF00,PROF00,MANUF00,SEMP00,AG18CV00,VET00,DPOV00,NPOV00,N65POV00,DFMPOV00,NFMPOV00,DWPOV00,NWPOV00,DBPOV00,NBPOV00,DNAPOV00,NNAPOV00,DHPOV00,NHPOV00,DAPOV00,NAPOV00,INCPC00,HU00SP,H30OLD00,OHU00SP,H10YRS00,DMULTI00,MULTI00,HINC00,HINCW00,HINCB00,HINCH00,HINCA00,MHMVAL00,MRENT00,HH00,HHW00,HHB00,HHH00,HHA00,percent_foreign_born,percent_naturalized,percent_recent_immigrants(10),percent_other_languages,percent_hs_degree_orless,percent_4yrcollege_degree_ormore,percent_married,percent_unemployed,percent_employed,percent_professional,percent_manufacturing,percent_self_employed,percent_poverty,percent_houses_30yrsago,percent_multiunit_houses,year,population_bucket
106,25025091001,MA,Suffolk County,Census Tract 910.01,2784.848131,1784.769165,255.6515679,18.07631958,471.1607904,178.72097680000005,1.997757912,2.077619426,66.94152643,2.001085475,2.9999644310000004,2.004413038,398.132829,10.02206519,70.47328997,0.019965379,1276.970183,72.23207194,1204.738203,597.7092195,469.1224855,198.3170956,1784.769165,250.9149389,394.9664802,230.5204773,69.14104557,17.57990313,178.72097680000005,62.92543763,13.19173487,11.07085807,4.03544658,1.002206519,461.1154218,97.09423959,33.98850405,600.9000652000002,110.2487637,441.9298123,762.8083297999998,wbha,Global,64.08856357847831,9.180090111707424,16.918724764743732,6.417620221747023,0.07460440671333686,2.403776553731217,0.0718561796144136,0.10772452535581377,0.07197566774602691,14.296392846996513,0.3598783387301345,2.5305972410313817,0.0007169288255884428,5.656519854700477,94.3434873451544,21.46290179512845,16.84553208765265,7.121289430199094,34.60768451631106,59.73579805974217,53.15478982329468,2784.838148,747.9337201000002,325.77973060000005,412.7520752,2620.490199,888.878222,197.8706002,1952.689765,1011.334952,557.4803003,2268.989904,832.1735639999998,455.5075617,1461.815516,92.78532523,1109.237767,671.5376325,1369.030085,518.7902676,125.3822984,127.1903842,2184.278627,173.345126,2784.53534,388.0856242,46.33443025,602.8878851,32.66291487,1724.690013,169.01020069999996,243.0826874,30.41830683,37.05834969,37.03838431,177.4092996,25.04124272,420.1314638,44.28343228,24764.25404,1277.073338,1110.457552,1204.818065,753.8882794,1277.073338,1083.610946,44902.79363,46613.62718,31245.57716,45835.7646,57455.56747,205331.2619,675.4721639,1204.694945,900.7053553,93.37036681,50.7525447,93.0155366,26.857349704044644,11.698336251030128,14.821402654815971,33.92030324475944,51.791890863933524,28.549353322390157,36.67594829456764,6.347266410462701,93.65272635401415,37.8947309693344,9.158476484466739,9.290547051783744,13.937177188061836,86.95331105565684,84.85111338218228,2000-01-01,2500-3500
107,25025091100,MA,Suffolk County,Census Tract 911,5086.0,2583.0,578.0,39.0,1437.0,358.0,0.0,31.0,103.0,23.0,4.0,4.0,1280.0,15.0,136.0,4.0,1863.0,106.0,1757.0,1230.0,607.0,178.0,2583.0,410.0,455.0,479.0,158.0,17.0,358.0,117.0,11.0,27.0,10.0,0.0,1416.0,332.0,99.0,1097.0,214.0,563.0,1194.0,wbha,Global,50.78647267007472,11.364530082579632,28.25403067243413,7.0389303971686985,0.6095163193079041,2.025167125442391,0.4522217852929611,0.07864726700747149,0.07864726700747149,25.16712544239088,0.2949272512780181,2.674007078254031,0.07864726700747149,5.689747718733226,94.31025228126677,24.184034604797482,11.934722768383796,3.4998033818324816,30.22007514761138,64.09017713365539,78.8832088084939,5086.0,2048.0,742.0,1374.0,4760.0,2334.0,830.0,3292.0,1969.0,623.0,4075.0,1653.0,550.0,2433.0,159.0,1974.0,1073.0,2274.0,570.0,289.0,116.0,3857.0,231.0,5057.0,816.0,18.0,1129.0,123.0,2544.0,290.0,593.0,67.0,36.0,0.0,358.0,50.0,1386.0,368.0,17174.0,1863.0,1797.0,1757.0,1258.0,1863.0,1654.0,39222,39335,33438,31364,41666.66667,174400,694,1767.0,1177.0,166.0,78.0,278.0,40.267400707825395,14.589068029885961,27.01533621706646,49.03361344537815,59.81166464155528,18.924665856622113,40.56441717791411,6.535141800246608,93.4648581997534,25.065963060686016,12.708883025505715,5.1011433597185585,16.136049040933358,96.4573268921095,88.78153515834677,2000-01-01,4500-8000
108,25025091200,MA,Suffolk County,Census Tract 912,3458.0,976.0,1195.0,11.0,265.0,571.0,0.0,41.0,9.0,1.0,2.0,0.0,205.0,12.0,225.0,6.0,1227.0,61.0,1166.0,1017.0,347.0,108.0,976.0,107.0,183.0,963.0,308.0,48.0,571.0,184.0,32.0,8.0,3.0,0.0,253.0,71.0,22.0,711.0,214.0,339.0,827.0,wbha,Global,28.22440717177559,34.557547715442446,7.663389242336612,16.512434933487565,1.1856564488143435,0.26026604973973394,0.02891844997108155,0.0578368999421631,0.0,5.928282244071717,0.3470213996529786,6.506651243493349,0.1735106998264893,4.971475142624287,95.02852485737571,29.410063620589934,10.034702139965297,3.1231925968768075,27.62836185819071,67.400162999185,73.53961827646039,3530.0,1297.0,409.0,659.0,3295.0,1771.0,531.0,2072.0,1222.0,442.0,2621.0,811.0,389.0,1678.0,134.0,1379.0,818.0,1544.0,418.0,155.0,29.0,2450.0,163.0,3394.0,688.0,51.0,713.0,103.0,970.0,68.0,1014.0,192.0,0.0,0.0,537.0,132.0,253.0,107.0,16693.0,1290.0,1183.0,1224.0,920.0,1290.0,1204.0,36929,48750,26767,27250,33000,203500,646,1176.0,514.0,285.0,161.0,62.0,36.742209631728045,11.586402266288953,18.6685552407932,53.74810318664643,58.97683397683397,21.33204633204633,30.94238840137352,7.985697258641238,92.01430274135876,27.07253886010363,10.038860103626943,1.878238341968912,20.27106658809664,91.70542635658914,93.33333333333331,2000-01-01,2500-3500
109,25025091300,MA,Suffolk County,Census Tract 913,2409.0,163.0,918.0,2.0,75.0,702.0,0.0,1.0,4.0,2.0,2.0,2.0,42.0,14.0,422.0,21.0,736.0,45.0,691.0,856.0,225.0,76.0,163.0,22.0,38.0,653.0,229.0,51.0,702.0,219.0,47.0,2.0,0.0,0.0,46.0,18.0,1.0,546.0,176.0,189.0,502.0,bha,Minority,6.7662930676629305,38.107098381070976,3.1133250311332503,29.14072229140723,0.04151100041511,0.16604400166044,0.08302200083022,0.08302200083022,0.08302200083022,1.7434620174346205,0.5811540058115401,17.517642175176427,0.8717310087173101,6.1141304347826075,93.8858695652174,35.53341635533416,9.339975093399753,3.1548360315483603,25.67934782608696,68.20652173913044,91.6147779161478,2337.0,928.0,496.0,263.0,2182.0,1684.0,402.0,1193.0,905.0,85.0,1690.0,647.0,248.0,1023.0,109.0,877.0,551.0,914.0,158.0,154.0,29.0,1541.0,51.0,2332.0,589.0,57.0,557.0,130.0,159.0,12.0,777.0,269.0,0.0,0.0,720.0,297.0,23.0,0.0,11129.0,673.0,545.0,633.0,401.0,673.0,560.0,27153,36250,24750,21667,27500,169900,582,686.0,71.0,225.0,218.0,6.0,39.70902866923406,21.223791185280273,11.253744116388534,77.1769019248396,75.85917854149204,7.124895222129086,38.284023668639044,10.654936461388074,89.34506353861192,17.286652078774615,16.849015317286653,3.1728665207877462,25.257289879931392,80.98068350668647,83.20950965824666,2000-01-01,less than 2500
110,25025091400,MA,Suffolk County,Census Tract 914,2440.0,204.0,1485.0,18.0,39.0,604.0,0.0,22.0,1.0,5.0,0.0,0.0,14.0,18.0,288.0,11.0,782.0,35.0,747.0,736.0,233.0,48.0,204.0,15.0,36.0,1289.0,371.0,113.0,604.0,167.0,52.0,17.0,6.0,0.0,33.0,10.0,1.0,519.0,204.0,249.0,498.0,bh,Minority,8.360655737704919,60.860655737704924,1.598360655737705,24.754098360655735,0.9016393442622952,0.04098360655737705,0.20491803278688525,0.0,0.0,0.5737704918032787,0.7377049180327869,11.803278688524589,0.4508196721311475,4.475703324808183,95.5242966751918,30.16393442622951,9.549180327868852,1.9672131147540983,31.84143222506394,63.68286445012788,102.6639344262295,2443.0,565.0,245.0,187.0,2285.0,994.0,241.0,1503.0,1004.0,185.0,1790.0,610.0,343.0,993.0,145.0,900.0,449.0,848.0,223.0,89.0,23.0,1668.0,121.0,2443.0,867.0,62.0,559.0,139.0,220.0,137.0,1245.0,457.0,37.0,6.0,679.0,321.0,23.0,0.0,13977.0,751.0,634.0,723.0,501.0,751.0,566.0,27083,29886,25938,18958, ,147600,517,764.0,51.0,447.0,215.0,0.0,23.127302496930003,10.028653295128938,7.654523127302498,43.50109409190372,66.79973386560214,12.308715901530274,34.07821229050279,14.60221550855992,85.39778449144008,26.297169811320753,10.495283018867925,2.712264150943396,35.48915268112976,84.4207723035952,75.36617842876166,2000-01-01,less than 2500
111,25025091500,MA,Suffolk County,Census Tract 915,4779.044405,530.2297363,2375.070557,28.90350151,206.311203,874.0817261,0.0,23.92013931,4.983362198,0.996672451,0.996672451,1.993344903,173.4210052,9.966724396,464.44937130000005,5.980034827999999,1616.602661,93.68721008,1522.915527,1609.625977,493.3528748,161.4609375,530.2297363,58.80367279,122.5907135,2028.228394,663.7838745,179.40104680000005,874.0817261,298.0050659,61.79369354,24.91681099,11.96006966,0.996672451,189.36776730000003,60.79701996,7.973379612,1069.429565,410.6290588,426.5758057,1096.3397220000004,bha,Minority,11.094890345552251,49.6976038664784,4.316996987601752,18.289885006833288,0.5005213863460639,0.1042752855107652,0.02085505734069445,0.02085505734069445,0.0417101147023136,3.6287799506227865,0.2085505710215304,9.718456911889694,0.1251303465969783,5.795314602664754,94.20469010350095,33.680916948918785,10.323253625428492,3.3785192983575136,26.387177009601622,67.81751313720002,87.27841721418359,4776.054388000001,1727.233398,641.8570557,662.7871704,4317.584961,2057.131836,326.9085693,2657.128662,1636.536133,330.8952637,3451.476807,1228.897095,603.9835205,1931.55127,266.1115417,1939.524536,984.7124023,1665.439697,410.6290588,156.4775696,99.66724396,3210.281982,161.4609375,4685.357194,1053.482788,115.614006,1066.439575,209.3012085,486.3761597,59.80034637,2200.652832,434.5491943,29.90017319,23.92013931,780.3945312999998,319.9318542,180.39772030000003,99.66724396,15263.99991,1647.499512,1407.301514,1546.835693,1117.269775,1647.499512,1444.178345,32004.0005,44886.00014,31082.99927,20249.99996,23000.00076,215000.0018,565.9999871,1509.95874,214.2845764,740.5276489,242.1914063,35.88020706,36.164441559537785,13.43906504315964,13.877295285105536,47.64542804789522,61.590398553308745,12.453114086351304,35.60496459103108,13.777089214929305,86.22290916461151,24.655894748976912,9.395571024388763,5.98444027361262,22.484577896197,85.4204510380456,87.6588025963555,2000-01-01,4500-8000
112,25025091600,MA,Suffolk County,Census Tract 916,3448.0,581.0,1451.0,19.0,633.0,458.0,1.0,13.0,1.0,3.0,1.0,3.0,590.0,12.0,227.0,2.0,1130.0,45.0,1085.0,1107.0,293.0,96.0,581.0,64.0,133.0,1269.0,430.0,68.0,458.0,163.0,18.0,6.0,1.0,0.0,614.0,170.0,33.0,735.0,279.0,265.0,820.0,wbha,Global,16.850348027842227,42.08236658932714,18.358468677494198,13.283062645011599,0.377030162412993,0.02900232018561485,0.08700696055684455,0.02900232018561485,0.08700696055684455,17.111368909512766,0.3480278422273782,6.583526682134571,0.0580046403712297,3.9823008849557517,96.01769911504424,32.10556844547564,8.497679814385151,2.7842227378190256,23.45132743362832,72.56637168141594,99.0139211136891,3448.0,1336.0,523.0,771.0,3126.0,1566.0,592.0,1906.0,1370.0,214.0,2511.0,865.0,455.0,1392.0,162.0,1328.0,647.0,1230.0,283.0,142.0,45.0,2344.0,113.0,3436.0,739.0,55.0,742.0,128.0,578.0,95.0,1333.0,301.0,0.0,0.0,454.0,104.0,639.0,197.0,12260.0,1130.0,976.0,1085.0,916.0,1130.0,1031.0,37308,29457,37125,30625,27884.61538,193800,639,1088.0,266.0,447.0,129.0,125.0,38.74709976798144,15.168213457076568,22.36078886310905,50.09596928982725,71.87827911857293,11.227701993704093,34.4484269215452,11.637931034482758,88.36206896551724,23.008130081300806,11.544715447154472,3.6585365853658534,21.507566938300354,86.3716814159292,91.23893805309734,2000-01-01,2500-3500
113,25025091700,MA,Suffolk County,Census Tract 917,3347.0,242.0,1920.0,26.0,191.0,458.0,0.0,34.0,8.0,1.0,0.0,0.0,134.0,10.0,136.0,1.0,1023.0,66.0,957.0,1155.0,230.0,57.0,242.0,31.0,60.0,1660.0,540.0,78.0,458.0,134.0,25.0,17.0,8.0,0.0,177.0,44.0,7.0,776.0,307.0,305.0,652.0,bha,Minority,7.2303555422766665,57.36480430236033,5.70660292799522,13.6838960262922,1.0158350761876307,0.2390200179265013,0.02987750224081267,0.0,0.0,4.003585300268898,0.2987750224081267,4.063340304750523,0.02987750224081267,6.451612903225807,93.54838709677419,34.50851508813863,6.871825515386914,1.7030176277263218,29.814271749755623,63.734115347018566,87.21242904093218,3347.0,1476.0,474.0,461.0,3095.0,1646.0,431.0,1752.0,1290.0,178.0,2434.0,963.0,337.0,1391.0,110.0,1256.0,661.0,1281.0,236.0,188.0,40.0,2165.0,162.0,3344.0,558.0,8.0,791.0,125.0,242.0,30.0,1711.0,275.0,54.0,54.0,441.0,185.0,194.0,0.0,12363.0,1023.0,914.0,957.0,687.0,1023.0,918.0,35264,52375,32917,21806,50909.09091,193800,655,962.0,91.0,497.0,159.0,40.0,44.0991933074395,14.161936062145205,13.773528533014641,53.18255250403878,73.63013698630138,10.159817351598171,39.5645028759244,7.907979870596693,92.09202012940331,18.42310694769711,14.676034348165492,3.1225604996096803,16.686602870813402,89.34506353861192,89.73607038123167,2000-01-01,2500-3500
114,25025091800,MA,Suffolk County,Census Tract 918,3547.0,162.0,2157.0,12.0,67.0,658.0,0.0,18.0,6.0,1.0,0.0,0.0,38.0,19.0,328.0,13.0,1050.0,60.0,990.0,1300.0,302.0,71.0,162.0,14.0,48.0,1965.0,675.0,165.0,658.0,244.0,26.0,10.0,5.0,1.0,60.0,14.0,5.0,795.0,306.0,350.0,640.0,bh,Minority,4.567239921060051,60.81195376374401,1.8889202142655763,18.550888074429096,0.5074711023400056,0.1691570341133352,0.028192839018889207,0.0,0.0,1.0713278827177897,0.5356639413588948,9.247251198195658,0.3665069072455596,5.7142857142857135,94.28571428571428,36.65069072455597,8.51423738370454,2.001691570341133,33.333333333333336,60.952380952380956,93.51564702565548,3547.0,1218.0,397.0,440.0,3304.0,1556.0,445.0,1889.0,1252.0,235.0,2455.0,903.0,350.0,1605.0,204.0,1280.0,829.0,1401.0,269.0,116.0,84.0,2232.0,120.0,3537.0,788.0,31.0,807.0,144.0,166.0,6.0,1823.0,371.0,31.0,25.0,649.0,144.0,146.0,98.0,13240.0,1050.0,950.0,990.0,645.0,1050.0,914.0,37363,63839,35515,37578,19375,176400,676,989.0,75.0,568.0,164.0,33.0,34.338877925007054,11.192557090499012,12.404849168311248,47.09443099273608,66.27845420857598,12.440444679724722,36.78207739307536,12.710280373831775,87.2897196261682,19.200571020699503,8.279800142755175,5.995717344753747,22.27876731693525,90.4761904761905,87.04761904761904,2000-01-01,3500-4500
115,25025091900,MA,Suffolk County,Census Tract 919,3684.0,88.0,2900.0,28.0,25.0,594.0,2.0,8.0,2.0,0.0,3.0,5.0,7.0,6.0,219.0,6.0,1173.0,54.0,1119.0,1312.0,338.0,64.0,88.0,15.0,10.0,2753.0,846.0,292.0,594.0,243.0,14.0,27.0,10.0,5.0,22.0,6.0,1.0,871.0,359.0,409.0,710.0,bh,Minority,2.3887079261672097,78.71878393051031,0.6786102062975027,16.123778501628664,0.21715526601520088,0.05428881650380022,0.0,0.08143322475570032,0.13572204125950055,0.1900108577633008,0.16286644951140064,5.944625407166124,0.16286644951140064,4.603580562659847,95.39641943734017,35.613463626492944,9.174809989142236,1.737242128121607,34.86786018755328,60.528559249786866,103.2844733984799,3684.0,992.0,341.0,503.0,3415.0,1112.0,199.0,2007.0,1370.0,224.0,2567.0,756.0,521.0,1455.0,124.0,1412.0,838.0,1331.0,324.0,130.0,66.0,2371.0,107.0,3640.0,1055.0,54.0,857.0,168.0,59.0,23.0,2666.0,651.0,18.0,0.0,584.0,364.0,25.0,25.0,13671.0,1173.0,1033.0,1119.0,726.0,1173.0,932.0,32721,21000,34438,32734,17500,141000,641,1117.0,20.0,840.0,137.0,4.0,26.92725298588491,9.256243213897935,13.653637350705754,32.56222547584187,68.26108619830593,11.16093672147484,29.45072068562524,8.52233676975945,91.47766323024055,24.34259954921112,9.76709241172051,4.958677685950414,28.98351648351648,88.06479113384485,79.45439045183291,2000-01-01,3500-4500
116,25025092000,MA,Suffolk County,Census Tract 920,5347.0,354.0,3248.0,38.0,423.0,1065.0,0.0,40.0,13.0,13.0,2.0,17.0,362.0,20.0,391.0,0.0,1656.0,120.0,1536.0,1752.0,523.0,124.0,354.0,45.0,75.0,2985.0,886.0,294.0,1065.0,337.0,74.0,29.0,14.0,3.0,418.0,95.0,38.0,1189.0,415.0,563.0,973.0,bha,Minority,6.620534879371611,60.74434262203105,7.910978118571161,19.917710865906123,0.7480830372171311,0.2431269870955676,0.2431269870955676,0.03740415186085656,0.3179352908172807,6.7701514868150365,0.3740415186085656,7.312511688797456,0.0,7.246376811594202,92.7536231884058,32.76603703011034,9.78118571161399,2.3190574153731065,33.9975845410628,58.756038647343,105.33009164017206,5347.0,2111.0,896.0,1014.0,4975.0,1945.0,559.0,2925.0,1724.0,439.0,3929.0,1258.0,729.0,2178.0,222.0,2048.0,1153.0,1956.0,478.0,200.0,50.0,3606.0,213.0,5328.0,1062.0,72.0,1183.0,200.0,344.0,30.0,3261.0,442.0,22.0,17.0,1073.0,321.0,407.0,255.0,14739.0,1656.0,1462.0,1536.0,1090.0,1656.0,1393.0,38939,36806,44750,40536,15500,187800,661,1534.0,153.0,891.0,288.0,123.0,39.480082289134096,16.757060033663738,18.96390499345427,39.09547738693468,58.94017094017094,15.008547008547009,32.018325273606514,10.192837465564738,89.80716253443528,24.43762781186095,10.224948875255622,2.5562372188139055,19.932432432432428,88.28502415458937,84.11835748792271,2000-01-01,4500-8000
117,25025092101,MA,Suffolk County,Census Tract 921.01,6859.0,2622.0,1331.0,29.0,1911.0,764.0,0.0,33.0,53.0,19.0,6.0,2.0,1784.0,15.0,307.0,12.0,2409.0,131.0,2278.0,1850.0,809.0,284.0,2622.0,398.0,545.0,1193.0,343.0,88.0,764.0,260.0,49.0,14.0,2.0,2.0,1846.0,491.0,98.0,1435.0,339.0,809.0,1469.0,wbha,Global,38.227146814404435,19.40516110220149,27.86120425718035,11.138649948972152,0.4811196967487972,0.7727073917480682,0.2770083102493075,0.0874763084997813,0.029158769499927108,26.009622393934976,0.21869077124945327,4.4758711182388105,0.1749526169995626,5.437941054379411,94.56205894562059,26.97186178743257,11.794722262720516,4.140545268989649,33.582399335823986,60.9796596097966,91.3544248432716,6859.0,2479.0,1055.0,1412.0,6426.0,2779.0,717.0,4238.0,2539.0,766.0,5351.0,2148.0,673.0,2981.0,212.0,2671.0,1410.0,2769.0,710.0,339.0,119.0,5048.0,466.0,6730.0,1130.0,71.0,1442.0,159.0,2501.0,370.0,1217.0,222.0,0.0,0.0,764.0,205.0,1824.0,304.0,16258.0,2409.0,2220.0,2278.0,1617.0,2409.0,1950.0,40133,42895,29815,34375,51304.34783,180700,650,2273.0,1092.0,450.0,190.0,402.0,36.14229479515964,15.381250911211549,20.586091266948536,43.246187363834416,59.9103350637093,18.07456347333648,40.142029527191184,7.11170748071117,92.88829251928884,25.64102564102564,12.242686890574214,4.297580353918382,16.790490341753344,92.15442092154423,80.94645080946451,2000-01-01,4500-8000
118,25025092200,MA,Suffolk County,Census Tract 922,3671.0,882.0,1927.0,18.0,428.0,333.0,0.0,57.0,24.0,3.0,5.0,2.0,312.0,17.0,105.0,14.0,1246.0,68.0,1178.0,1011.0,389.0,128.0,882.0,95.0,174.0,1781.0,508.0,140.0,333.0,101.0,34.0,15.0,7.0,0.0,396.0,86.0,19.0,825.0,220.0,564.0,614.0,wbha,Global,24.02615091255789,52.49250885317353,11.658948515390902,9.071097793516751,1.5527104331244892,0.6537728139471534,0.08172160174339417,0.13620266957232366,0.05448106782892945,8.499046581312994,0.4630890765459003,2.8602560610187964,0.38136747480250616,5.457463884430177,94.54253611556982,27.54017978752384,10.596567692726778,3.4867883410514846,45.26484751203853,49.277688603531296,88.39553255243803,3676.0,1224.0,549.0,509.0,3406.0,1118.0,185.0,2288.0,1175.0,608.0,2852.0,1025.0,523.0,1927.0,148.0,1591.0,983.0,1779.0,674.0,122.0,74.0,2634.0,101.0,3649.0,366.0,29.0,837.0,67.0,841.0,49.0,1662.0,157.0,29.0,0.0,544.0,31.0,425.0,25.0,19795.0,1235.0,1194.0,1164.0,819.0,1235.0,909.0,50039,55179,41125,51750,53208.95522,242300,666,1147.0,341.0,527.0,125.0,101.0,33.297062023939056,14.934711643090315,13.846572361262243,32.824427480916036,51.35489510489511,26.57342657342657,35.93969144460028,7.680332122470161,92.31966787752985,37.88645306351883,6.857785272625071,4.1596402473299605,10.030145245272678,96.68016194331983,73.60323886639677,2000-01-01,3500-4500
119,25025092300,MA,Suffolk County,Census Tract 923,3079.0,25.0,2573.0,23.0,35.0,359.0,0.0,14.0,1.0,0.0,0.0,0.0,17.0,18.0,130.0,4.0,1004.0,62.0,942.0,1088.0,310.0,93.0,25.0,2.0,4.0,2473.0,769.0,259.0,359.0,152.0,11.0,18.0,4.0,4.0,29.0,6.0,4.0,726.0,282.0,358.0,584.0,bh,Minority,0.8119519324455993,83.56609288730107,1.1367327054238392,11.659629749918803,0.4546930821695356,0.03247807729782397,0.0,0.0,0.0,0.5521273140630075,0.5846053913608315,4.222150048717116,0.12991230919129587,6.1752988047808755,93.82470119521912,35.336148100032474,10.06820396232543,3.020461188697629,35.65737051792828,58.16733067729084,103.08541734329329,3074.0,1001.0,389.0,386.0,2839.0,735.0,135.0,1748.0,1103.0,221.0,2216.0,685.0,445.0,1336.0,135.0,1168.0,738.0,1201.0,235.0,104.0,25.0,2014.0,168.0,3058.0,595.0,50.0,718.0,100.0,65.0,5.0,2455.0,537.0,0.0,0.0,159.0,49.0,40.0,0.0,13848.0,1015.0,896.0,956.0,614.0,1015.0,794.0,31842,57361,30493,28500,61250,176500,675,976.0,27.0,795.0,52.0,11.0,32.563435263500324,12.654521795705922,12.556929082628493,25.88939767523776,63.10068649885585,12.643020594965675,30.911552346570396,10.104790419161676,89.89520958083834,19.567027477102414,8.659450457951706,2.0815986677768525,19.45716154349248,88.27586206896551,78.2266009852217,2000-01-01,2500-3500
120,25025092400,MA,Suffolk County,Census Tract 924,6470.0,109.0,4586.0,26.0,34.0,1680.0,3.0,14.0,4.0,1.0,3.0,0.0,14.0,23.0,643.0,20.0,2286.0,147.0,2139.0,2487.0,562.0,130.0,109.0,31.0,14.0,4375.0,1470.0,460.0,1680.0,689.0,64.0,24.0,10.0,0.0,27.0,10.0,0.0,1610.0,821.0,426.0,1713.0,bh,Minority,1.6846986089644511,70.88098918083463,0.5255023183925811,25.965996908809892,0.21638330757341576,0.061823802163833076,0.015455950540958269,0.046367851622874816,0.0,0.21638330757341576,0.3554868624420402,9.938176197836167,0.3091190108191654,6.4304461942257225,93.56955380577429,38.43894899536321,8.686244204018546,2.009273570324575,18.63517060367455,74.93438320209974,108.97990726429676,6470.0,1742.0,435.0,972.0,5844.0,2163.0,499.0,3375.0,2399.0,217.0,4325.0,1081.0,993.0,2297.0,299.0,2503.0,1248.0,1998.0,332.0,192.0,84.0,3987.0,245.0,6445.0,2435.0,97.0,1631.0,568.0,124.0,66.0,4814.0,1662.0,90.0,51.0,1673.0,869.0,11.0,11.0,11921.0,2286.0,1875.0,2139.0,1486.0,2286.0,2074.0,22846,7250,23372,16563, ,185500,398,2148.0,28.0,1650.0,485.0,0.0,26.924265842349307,6.723338485316847,15.023183925811438,37.012320328542096,71.08148148148149,6.42962962962963,24.994219653179194,13.0169786678276,86.98302133217241,16.616616616616618,9.60960960960961,4.2042042042042045,37.78122575640031,82.02099737532808,90.72615923009623,2000-01-01,4500-8000
121,25025100100,MA,Suffolk County,Census Tract 1001,5430.0,62.0,3923.0,26.0,61.0,1298.0,1.0,7.0,17.0,1.0,0.0,2.0,38.0,12.0,598.0,4.0,1908.0,92.0,1816.0,1982.0,532.0,140.0,62.0,17.0,11.0,3781.0,1162.0,451.0,1298.0,536.0,47.0,21.0,11.0,0.0,61.0,17.0,1.0,1335.0,613.0,427.0,1389.0,bh,Minority,1.141804788213628,72.24677716390424,1.123388581952118,23.90423572744015,0.1289134438305709,0.31307550644567217,0.01841620626151013,0.0,0.03683241252302026,0.6998158379373849,0.22099447513812154,11.012891344383057,0.07366482504604052,4.821802935010481,95.1781970649895,36.500920810313076,9.79742173112339,2.5782688766114177,22.379454926624735,72.79874213836476,110.27624309392266,5430.0,1527.0,612.0,637.0,4889.0,1817.0,421.0,2888.0,1985.0,235.0,3715.0,1006.0,936.0,1770.0,259.0,2117.0,954.0,1511.0,324.0,70.0,24.0,3450.0,147.0,5389.0,1740.0,95.0,1346.0,412.0,45.0,7.0,4079.0,1145.0,20.0,0.0,1283.0,581.0,12.0,0.0,11548.0,1908.0,1400.0,1816.0,1259.0,1908.0,1637.0,23524,152338,26273,20294,32500,156300,458,1821.0,7.0,1353.0,440.0,6.0,28.12154696132597,11.270718232044198,11.731123388581953,37.16506443035386,68.73268698060943,8.137119113573407,27.07940780619112,14.632768361581919,85.36723163841808,21.4427531436135,4.632693580410324,1.5883520847121109,32.287994061978104,73.37526205450733,85.79664570230608,2000-01-01,4500-8000
